数据生成时间：2019-07-20 14:08
数据生成条件：
1. 时间范围：20190719
2. 时间单位：合计
3. 推广设备：移动设备，计算机
4. 投放网络：全部

账户,日期,推广计划,展现,点击,消费,平均点击价格,点击率,网页转化,电话转化,商桥转化,推广计划ID
"xa-lhyy","2019-07-19","C-RL-36无痛人流",22,0,0.00,0.00,0.00%,0,0,0,106067187
"xa-lhyy","2019-07-19","C-RL-43无痛人流-医院-西安",4,0,0.00,0.00,0.00%,0,0,0,106067189
"xa-lhyy","2019-07-19","C-RL-54人流-时间",15,0,0.00,0.00,0.00%,0,0,0,106067212
"xa-lhyy","2019-07-19","C-RL-72堕胎流量",6,0,0.00,0.00,0.00%,0,0,0,106067224
"xa-lhyy","2019-07-19","C-RL-打胎-77时间",9,0,0.00,0.00,0.00%,0,0,0,106067285
"xa-lhyy","2019-07-19","C-YL-3药流医院",1,0,0.00,0.00,0.00%,0,0,0,106067357
"xa-lhyy","2019-07-19","C-YC-35引产费用",3,0,0.00,0.00,0.00%,0,0,0,106067367
"xa-lhyy","2019-07-19","C-RL-11人流-费用-西安-xj",2,0,0.00,0.00,0.00%,0,0,0,106067421
"xa-lhyy","2019-07-19","RL13-人流-预约词",3,0,0.00,0.00,0.00%,0,0,0,106301107
"xa-lhyy","2019-07-19","GWY-宫外孕",7,0,0.00,0.00,0.00%,0,0,0,106301127
"xa-lhyy","2019-07-19","C-RL-B3非-人流",6,0,0.00,0.00,0.00%,0,0,0,106067255
"xa-lhyy","2019-07-19","C-RL-F8打胎堕胎",13,0,0.00,0.00,0.00%,0,0,0,106067327
"xa-lhyy","2019-07-19","C-RL-16流产费用-xj",55,0,0.00,0.00,0.00%,0,0,0,106067410
"xa-lhyy","2019-07-19","C-RL-13流产-医院-xj",2,0,0.00,0.00,0.00%,0,0,0,106067423
"xa-lhyy","2019-07-19","C-ZX-6大阴唇",1,0,0.00,0.00,0.00%,0,0,0,106067452
"xa-lhyy","2019-07-19","C-PP-04 [品牌]-莲湖生殖医院",22,1,7.27,7.27,4.55%,0,0,0,73104597
"xa-lhyy","2019-07-19","C-RL-B1手术时间-南",25,0,0.00,0.00,0.00%,0,0,0,106067249
"xa-lhyy","2019-07-19","C-QT-6内分泌失调",5,0,0.00,0.00,0.00%,0,0,0,106067417
"xa-lhyy","2019-07-19","C-ZZY-ZY09-早孕-检查费用",4,0,0.00,0.00,0.00%,0,0,0,106301085
"xa-lhyy","2019-07-19","C-RL-A3非-人流时间",4,0,0.00,0.00,0.00%,0,0,0,106067240
"xa-lhyy","2019-07-19","C-RL-20打胎-费用-xj",67,1,5.61,5.61,1.49%,0,0,0,106067415
"xa-lhyy","2019-07-19","C-ZX-7妇科整形下拉词（测）",2,0,0.00,0.00,0.00%,0,0,0,106067453
"xa-lhyy","2019-07-19","C-ZZY-ZY01-早孕",1,0,0.00,0.00,0.00%,0,0,0,106301090
"xa-lhyy","2019-07-19","RL11-人流-医院",6,0,0.00,0.00,0.00%,0,0,0,106301105
"xa-lhyy","2019-07-19","C-RL-56西安人流医院",2,0,0.00,0.00,0.00%,0,0,0,106067210
"xa-lhyy","2019-07-19","C-YC-9引产时间-xj",1,0,0.00,0.00,0.00%,0,0,0,106067343
"xa-lhyy","2019-07-19","RL02-人流-对话词",5,0,0.00,0.00,0.00%,0,0,0,106301112
"xa-lhyy","2019-07-19","C-RL-35流产费用",4,0,0.00,0.00,0.00%,0,0,0,106067186
"xa-lhyy","2019-07-19","C-RL-29打胎费用",6,0,0.00,0.00,0.00%,0,0,0,106067195
"xa-lhyy","2019-07-19","C-RL-B9人流时间",10,0,0.00,0.00,0.00%,0,0,0,106067257
"xa-lhyy","2019-07-19","C-YL-6药流-时间",3,0,0.00,0.00,0.00%,0,0,0,106067356
"xa-lhyy","2019-07-19","C-YC-2引产流量-xj",5,0,0.00,0.00,0.00%,0,0,0,106067369
"xa-lhyy","2019-07-19","C-HY-9在线咨询-流量",2,0,0.00,0.00,0.00%,0,0,0,106067392
"xa-lhyy","2019-07-19","C-RL-95非地域",5,0,0.00,0.00,0.00%,0,0,0,106067238
"xa-lhyy","2019-07-19","C-RL-83人流",2,0,0.00,0.00,0.00%,0,0,0,106067269
"xa-lhyy","2019-07-19","C-RL-D3人流",8,0,0.00,0.00,0.00%,0,0,0,106067302
"xa-lhyy","2019-07-19","C-YZ-YZ09-尿道炎",2,0,0.00,0.00,0.00%,0,0,0,106301101
"xa-lhyy","2019-07-19","C-RL-44无痛人流时间",3,0,0.00,0.00,0.00%,0,0,0,106067206
"xa-lhyy","2019-07-19","C-RL-73堕胎-费用",20,2,14.02,7.01,10.00%,0,0,0,106067225
"xa-lhyy","2019-07-19","C-RL-74堕胎",1,0,0.00,0.00,0.00%,0,0,0,106067226
"xa-lhyy","2019-07-19","C-RL-A6人流",5,0,0.00,0.00,0.00%,0,0,0,106067253
"xa-lhyy","2019-07-19","C-RL-90人流类-打胎",2,0,0.00,0.00,0.00%,0,0,0,106067283
"xa-lhyy","2019-07-19","C-RL-E7无痛人流1",1,0,0.00,0.00,0.00%,0,0,0,106067317
"xa-lhyy","2019-07-19","HY22-妇科医院",2,0,0.00,0.00,0.00%,0,0,0,106301125
"xa-lhyy","2019-07-19","C-RL-71堕胎时间",1,0,0.00,0.00,0.00%,0,0,0,106067229
"xa-lhyy","2019-07-19","C-RL-80堕胎费用",2,0,0.00,0.00,0.00%,0,0,0,106067265
"xa-lhyy","2019-07-19","C-RL-F7打胎手术-西安",2,1,8.91,8.91,50.00%,0,0,0,106067322
"xa-lhyy","2019-07-19","C-HY-3非-医院",1,0,0.00,0.00,0.00%,0,0,0,106067406
"xa-lhyy","2019-07-19","C-RL-15流产费用-西安-xj",2,1,10.09,10.09,50.00%,0,0,0,106067409
"xa-lhyy","2019-07-19","C-RL-98打胎时间",1,0,0.00,0.00,0.00%,0,0,0,106067239
"xa-lhyy","2019-07-19","C-RL-92人流-费用",13,2,7.69,3.85,15.38%,0,0,0,106067281
"xa-lhyy","2019-07-19","C-YC-17引产 2",2,0,0.00,0.00,0.00%,0,0,0,106067293
"xa-lhyy","2019-07-19","JPC-女子医院",1,0,0.00,0.00,0.00%,0,0,0,106301123
"xa-lhyy","2019-07-19","C-RL-57流产-医院-西安",1,0,0.00,0.00,0.00%,0,0,0,106067213
"xa-lhyy","2019-07-19","HY21-妇科行业",2,0,0.00,0.00,0.00%,0,0,0,106301124
"xa-lhyy","2019-07-19","C-RL-89打胎费用-西安",1,0,0.00,0.00,0.00%,0,0,0,106067279
"xa-lhyy","2019-07-19","C-RL-E2人流费用",1,0,0.00,0.00,0.00%,0,0,0,106067310
"xa-lhyy","2019-07-19","C-YC-23（非地域）引产时间",1,0,0.00,0.00,0.00%,0,0,0,106067328
"xa-lhyy","2019-07-19","C-YC-1引产医院-xj",1,0,0.00,0.00,0.00%,0,0,0,106067332
"xa-lhszyy","2019-07-19","A-ZZY [怀孕]-早孕-月推",46,4,7.49,1.87,8.70%,0,0,0,70394506
"xa-lhszyy","2019-07-19","A-ZZY [怀孕]-早孕-测孕",49,2,4.38,2.19,4.08%,0,0,0,71156822
"xa-lhszyy","2019-07-19","A-ZZY 流量-【早孕】-早孕检测@",33,0,0.00,0.00,0.00%,0,0,0,89902892
"xa-lhszyy","2019-07-19","A-ZZY 早孕@*",67,1,1.57,1.57,1.49%,0,0,0,89902895
"xa-lhszyy","2019-07-19","A-ZZY-18-查孕诊断1",26,7,14.01,2.00,26.92%,0,0,0,106064973
"xa-lhszyy","2019-07-19","A-ZZY-2-[妇]-早孕-反应症状",716,74,89.20,1.21,10.34%,0,0,0,106064974
"xa-lhszyy","2019-07-19","A-ZZY-19-早孕",322,27,42.63,1.58,8.39%,0,0,0,106064975
"xa-lhszyy","2019-07-19","A-ZZY-20-早孕-xx",108,8,14.90,1.86,7.41%,0,0,0,106064976
"xa-lhszyy","2019-07-19","A-ZZY-21-早孕检查-xx",531,48,83.73,1.74,9.04%,0,0,0,106064977
"xa-lhszyy","2019-07-19","A-ZZY-22-早孕HCG-xx",431,37,57.85,1.56,8.58%,0,0,0,106064978
"xa-lhszyy","2019-07-19","A-ZZY-23-早孕测-xx",395,28,48.68,1.74,7.09%,0,0,0,106064979
"xa-lhszyy","2019-07-19","A-ZZY-24-验孕-xx",38,7,9.45,1.35,18.42%,0,0,0,106064980
"xa-lhszyy","2019-07-19","A-ZZY-3-[早孕]-3G怀孕流量",153,11,21.12,1.92,7.19%,0,0,0,106064981
"xa-lhszyy","2019-07-19","A-ZZY-4-[早孕]C-早孕检查",52,7,14.47,2.07,13.46%,0,0,0,106064982
"xa-lhszyy","2019-07-19","A-ZZY-8-早孕",263,23,43.39,1.89,8.75%,0,0,0,106064986
"xa-lhszyy","2019-07-19","A-ZZY-11-早孕检查",7,0,0.00,0.00,0.00%,0,0,0,106065160
"xa-lhszyy","2019-07-19","A-ZZY-14-早孕-验孕",11,0,0.00,0.00,0.00%,0,0,0,106065161
"xa-lhszyy","2019-07-19","A-ZZY-10-早孕-怀孕检测",75,7,12.53,1.79,9.33%,0,0,0,106065165
"xa-lhszyy","2019-07-19","A-ZZY-1-[非地域]早孕-意外怀孕",1,0,0.00,0.00,0.00%,0,0,0,106065166
"xa-lhszyy","2019-07-19","A-ZZY-17-早孕",57,2,4.66,2.33,3.51%,0,0,0,106065184
"xa-lhszyy","2019-07-19","A-ZZY-12-早孕检查-怀孕",75,5,9.43,1.89,6.67%,0,0,0,106065185
"xa-lhszyy","2019-07-19","A-ZZY-16-查孕诊断",193,15,25.84,1.72,7.77%,0,0,0,106065187
"xa-lhszyy","2019-07-19","A-ZZY 流量-【早孕】验孕棒@",6,0,0.00,0.00,0.00%,0,0,0,89902893
"xa-lhszyy","2019-07-19","A-ZZY-5-[早孕-检查]",2,0,0.00,0.00,0.00%,0,0,0,106064983
"xa-lhszyy","2019-07-19","A-ZZY-6-流量[早孕/怀孕检查]",2,0,0.00,0.00,0.00%,0,0,0,106064984
"xa-lhszyy","2019-07-19","A-HY [妇科医院]-核心贵词",33,0,0.00,0.00,0.00%,0,0,0,70393429
"xa-lhszyy","2019-07-19","A-HY [妇科医院]-妇科医院1",54,2,10.50,5.25,3.70%,0,0,0,71155544
"xa-lhszyy","2019-07-19","A-HY [妇科医院]-妇科医院",168,5,24.12,4.82,2.98%,0,0,0,71155586
"xa-lhszyy","2019-07-19","A-HY [妇科医院]-妇科咨询",17,0,0.00,0.00,0.00%,0,0,0,71209512
"xa-lhszyy","2019-07-19","A-#YL [计生]-药流L量",119,5,29.53,5.91,4.20%,0,0,0,71224731
"xa-lhszyy","2019-07-19","A-#YL [计划生育]-药流-@*",482,13,45.14,3.47,2.70%,0,0,0,89902924
"xa-lhszyy","2019-07-19","A-#YL [计生]药流@跑量",219,8,40.18,5.02,3.65%,0,0,0,89902925
"xa-lhszyy","2019-07-19","A-PP 泛-品牌词@",3,0,0.00,0.00,0.00%,0,0,0,89902957
"xa-lhszyy","2019-07-19","A-PP [品牌词]-莲湖生殖2【01B】",11,0,0.00,0.00,0.00%,0,0,0,89902958
"xa-lhszyy","2019-07-19","A-HY【妇科-妇科医院(禁调比例)",150,4,19.36,4.84,2.67%,0,0,0,89902968
"xa-lhszyy","2019-07-19","A-HY【妇科】-妇科医院哪好@",4,0,0.00,0.00,0.00%,0,0,0,89902971
"xa-lhszyy","2019-07-19","A-HY-医院 [妇科]路名+妇科fk@",88,2,8.16,4.08,2.27%,0,0,0,89902974
"xa-lhszyy","2019-07-19","A-RL [计生]-药流时间",171,3,28.38,9.46,1.75%,0,0,0,101214190
"xa-lhszyy","2019-07-19","A-RL [计生]-人流打胎",76,6,108.97,18.16,7.89%,0,0,0,101214192
"xa-lhszyy","2019-07-19","A-RL [计生]-流产其他",3,0,0.00,0.00,0.00%,0,0,0,101214193
"xa-lhszyy","2019-07-19","A-RL [计生]-人流时间",58,0,0.00,0.00,0.00%,0,0,0,101214194
"xa-lhszyy","2019-07-19","A-RL [计生]-人流-搜索词",122,1,2.44,2.44,0.82%,0,0,0,101214197
"xa-lhszyy","2019-07-19","A-RL [计生]-西安 人流",3,1,10.96,10.96,33.33%,0,0,0,101214198
"xa-lhszyy","2019-07-19","A-RL [计生]-打胎",106,4,49.48,12.37,3.77%,0,0,0,101214200
"xa-lhszyy","2019-07-19","A-RL [计生]-打胎时间日",15,1,16.10,16.10,6.67%,0,0,0,101214202
"xa-lhszyy","2019-07-19","A-RL [计生]-打胎1",59,3,28.01,9.34,5.08%,0,0,0,101214203
"xa-lhszyy","2019-07-19","A-RL [计生]-流产",19,1,3.83,3.83,5.26%,0,0,0,101214204
"xa-lhszyy","2019-07-19","A-RL [人流]-人流词新加",70,4,44.66,11.17,5.71%,0,0,0,101214209
"xa-lhszyy","2019-07-19","A-RL [人流]-人流词新加2",202,15,147.03,9.80,7.43%,0,0,0,101214211
"xa-lhszyy","2019-07-19","A-RL [人流]-人流时间",59,2,36.03,18.02,3.39%,0,0,0,101214214
"xa-lhszyy","2019-07-19","A-ZZY-9-早孕[意外怀孕]",3,0,0.00,0.00,0.00%,0,0,0,106064987
"xa-lhszyy","2019-07-19","A-YC-46-引产",1,0,0.00,0.00,0.00%,0,0,0,106065013
"xa-lhszyy","2019-07-19","A-RL-54-南京人流-高价",18,0,0.00,0.00,0.00%,0,0,0,106065040
"xa-lhszyy","2019-07-19","A-RL-51-人流时间-高价",75,7,74.29,10.61,9.33%,0,0,0,106065041
"xa-lhszyy","2019-07-19","A-RL-56-南京人流医院-高价",33,0,0.00,0.00,0.00%,0,0,0,106065042
"xa-lhszyy","2019-07-19","A-RL-52-人流费用-高价",54,2,52.65,26.33,3.70%,0,0,0,106065043
"xa-lhszyy","2019-07-19","A-RL-46-（地域）南京人流医院",24,1,19.70,19.70,4.17%,0,0,0,106065044
"xa-lhszyy","2019-07-19","A-RL-45-南京人流费用",27,0,0.00,0.00,0.00%,0,0,0,106065045
"xa-lhszyy","2019-07-19","A-RL-50-人流综合-高价",155,4,19.67,4.92,2.58%,0,0,0,106065046
"xa-lhszyy","2019-07-19","A-RL-42-人流费用",8,0,0.00,0.00,0.00%,0,0,0,106065048
"xa-lhszyy","2019-07-19","A-RL-41-（非地域）人流",94,2,53.31,26.66,2.13%,0,0,0,106065049
"xa-lhszyy","2019-07-19","A-RL-44-人流",140,7,65.06,9.29,5.00%,0,0,0,106065050
"xa-lhszyy","2019-07-19","A-RL-39-人流时间",105,0,0.00,0.00,0.00%,0,0,0,106065052
"xa-lhszyy","2019-07-19","A-RL-38-人流下拉",40,1,1.21,1.21,2.50%,0,0,0,106065053
"xa-lhszyy","2019-07-19","A-RL-40-人流时间(综合)",465,16,168.17,10.51,3.44%,0,0,0,106065054
"xa-lhszyy","2019-07-19","A-RL-7-[流产]费用-m",19,0,0.00,0.00,0.00%,0,0,0,106065056
"xa-lhszyy","2019-07-19","A-RL-65-药流杂词",17,1,1.43,1.43,5.88%,0,0,0,106065058
"xa-lhszyy","2019-07-19","A-RL-69-药流2",18,0,0.00,0.00,0.00%,0,0,0,106065059
"xa-lhszyy","2019-07-19","A-RL-61-药流时间",71,0,0.00,0.00,0.00%,0,0,0,106065062
"xa-lhszyy","2019-07-19","A-RL-59-（非地域）打胎-高价",41,1,17.77,17.77,2.44%,0,0,0,106065066
"xa-lhszyy","2019-07-19","A-RL-61-三个月流产",4,0,0.00,0.00,0.00%,0,0,0,106065067
"xa-lhszyy","2019-07-19","A-RL-57-（非地域）人流-高价",150,2,19.52,9.76,1.33%,0,0,0,106065068
"xa-lhszyy","2019-07-19","A-RL-6-[打胎]流量-杂-m",216,9,65.06,7.23,4.17%,0,0,0,106065069
"xa-lhszyy","2019-07-19","A-RL-58-（非地域）流产-高价",51,0,0.00,0.00,0.00%,0,0,0,106065071
"xa-lhszyy","2019-07-19","A-SQA-4-[上环/取环]",135,6,7.93,1.32,4.44%,0,0,0,106065075
"xa-lhszyy","2019-07-19","A-SQA-3-[上环取环]",48,6,9.50,1.58,12.50%,0,0,0,106065076
"xa-lhszyy","2019-07-19","A-RL-8-[打胎]时间-m",95,7,70.46,10.07,7.37%,0,0,0,106065079
"xa-lhszyy","2019-07-19","A-RL-74-药流新词",34,2,5.88,2.94,5.88%,0,0,0,106065080
"xa-lhszyy","2019-07-19","A-RL-9-（非地域）流产",13,1,24.18,24.18,7.69%,0,0,0,106065082
"xa-lhszyy","2019-07-19","A-RL-71-药流3",102,1,14.63,14.63,0.98%,0,0,0,106065083
"xa-lhszyy","2019-07-19","A-RL-70-药流1",11,0,0.00,0.00,0.00%,0,0,0,106065084
"xa-lhszyy","2019-07-19","A-RL-73-药流技术",41,0,0.00,0.00,0.00%,0,0,0,106065085
"xa-lhszyy","2019-07-19","A-RL-68-药流",58,2,32.47,16.24,3.45%,0,0,0,106065087
"xa-lhszyy","2019-07-19","A-CX-3-阴道出血-xx",328,25,61.25,2.45,7.62%,0,0,0,106065088
"xa-lhszyy","2019-07-19","A-FKJC-1-妇科检查",6,0,0.00,0.00,0.00%,0,0,0,106065089
"xa-lhszyy","2019-07-19","A-FKJC-2-非-妇科检查",39,2,3.93,1.97,5.13%,0,0,0,106065090
"xa-lhszyy","2019-07-19","A-FKJC-3-综合",100,13,22.44,1.73,13.00%,0,0,0,106065091
"xa-lhszyy","2019-07-19","A-FKJC-5-[妇科检查]",25,1,5.37,5.37,4.00%,0,0,0,106065093
"xa-lhszyy","2019-07-19","A-FKJC-6-[妇科检查]",62,3,11.96,3.99,4.84%,0,0,0,106065094
"xa-lhszyy","2019-07-19","A-HY-2-妇科医院",27,0,0.00,0.00,0.00%,0,0,0,106065095
"xa-lhszyy","2019-07-19","A-BD-1-白带异常",95,15,22.71,1.51,15.79%,0,0,0,106065096
"xa-lhszyy","2019-07-19","A-BD-2-白带异常",449,50,57.87,1.16,11.14%,0,0,0,106065097
"xa-lhszyy","2019-07-19","A-BD-3-白带",145,15,17.74,1.18,10.34%,0,0,0,106065098
"xa-lhszyy","2019-07-19","A-BD-4-[白带异常]",77,10,11.42,1.14,12.99%,0,0,0,106065099
"xa-lhszyy","2019-07-19","A-BD-5-[白带异常]",222,25,29.78,1.19,11.26%,0,0,0,106065100
"xa-lhszyy","2019-07-19","A-BD-6-白带异常",89,13,11.05,0.85,14.61%,0,0,0,106065101
"xa-lhszyy","2019-07-19","A-CX-1-阴道出血",226,25,55.95,2.24,11.06%,0,0,0,106065102
"xa-lhszyy","2019-07-19","A-CX-2-阴道出血",71,4,9.30,2.33,5.63%,0,0,0,106065103
"xa-lhszyy","2019-07-19","A-RL-14-[时间]流量-m",39,1,10.52,10.52,2.56%,0,0,0,106065104
"xa-lhszyy","2019-07-19","A-RL-13-[人流]技术方法-m",36,0,0.00,0.00,0.00%,0,0,0,106065107
"xa-lhszyy","2019-07-19","A-RL-20-[打胎]时间-月周天-m",111,3,23.05,7.68,2.70%,0,0,0,106065110
"xa-lhszyy","2019-07-19","A-RL-17-[人流]时机-m",9,3,17.60,5.87,33.33%,0,0,0,106065111
"xa-lhszyy","2019-07-19","A-HY-1-妇科医院",246,7,34.47,4.92,2.85%,0,0,0,106065113
"xa-lhszyy","2019-07-19","A-RL-10-[人流]流量-杂-m",32,2,7.21,3.61,6.25%,0,0,0,106065116
"xa-lhszyy","2019-07-19","A-RL-12-[人流]流量-m",20,1,5.86,5.86,5.00%,0,0,0,106065118
"xa-lhszyy","2019-07-19","A-RL-27-[人流]时间-月-m",85,3,29.84,9.95,3.53%,0,0,0,106065120
"xa-lhszyy","2019-07-19","A-RL-31-[人流]医院-地域流量1-m",51,1,3.56,3.56,1.96%,0,0,0,106065121
"xa-lhszyy","2019-07-19","A-RL-29-[打胎]费用-m",56,1,17.85,17.85,1.79%,0,0,0,106065122
"xa-lhszyy","2019-07-19","A-RL-26-[人流]费用-m",106,8,164.35,20.54,7.55%,0,0,0,106065123
"xa-lhszyy","2019-07-19","A-RL-35-人流 MO 时间",256,19,176.19,9.27,7.42%,0,0,0,106065125
"xa-lhszyy","2019-07-19","A-RL-3-[流产]时间-月周天-m",25,0,0.00,0.00,0.00%,0,0,0,106065127
"xa-lhszyy","2019-07-19","A-RL-24-[人流]医院-流量",36,0,0.00,0.00,0.00%,0,0,0,106065129
"xa-lhszyy","2019-07-19","A-RL-21-人流 MO（低价）",174,5,111.45,22.29,2.87%,0,0,0,106065130
"xa-lhszyy","2019-07-19","A-RL-19-[流产]流量-m",36,0,0.00,0.00,0.00%,0,0,0,106065131
"xa-lhszyy","2019-07-19","A-RL-28-[人流]时间-天-m",51,2,19.48,9.74,3.92%,0,0,0,106065133
"xa-lhszyy","2019-07-19","A-RL-25-人流搜索词",181,2,45.64,22.82,1.10%,0,0,0,106065134
"xa-lhszyy","2019-07-19","A-RL-22-[人流]费用1-m",27,0,0.00,0.00,0.00%,0,0,0,106065135
"xa-lhszyy","2019-07-19","A-RL-33-[人流]医院-综合-m",39,1,42.16,42.16,2.56%,0,0,0,106065136
"xa-lhszyy","2019-07-19","A-YZ-27-妇科炎症",71,3,5.60,1.87,4.23%,0,0,0,106065152
"xa-lhszyy","2019-07-19","A-YZ-9-重点词血疙瘩",339,12,21.11,1.76,3.54%,0,0,0,106065153
"xa-lhszyy","2019-07-19","A-YZ-8-疼-痛",218,19,35.87,1.89,8.72%,0,0,0,106065154
"xa-lhszyy","2019-07-19","A-YZ-19-[尿痛症状]",54,5,21.44,4.29,9.26%,0,0,0,106065155
"xa-lhszyy","2019-07-19","A-YZ-17-[阴道炎]",168,6,16.46,2.74,3.57%,0,0,0,106065156
"xa-lhszyy","2019-07-19","A-YZ-24-阴道炎",314,28,71.68,2.56,8.92%,0,0,0,106065157
"xa-lhszyy","2019-07-19","A-YZ-1-阴道炎-治疗",33,1,4.57,4.57,3.03%,0,0,0,106065158
"xa-lhszyy","2019-07-19","A-YZ-14-妇科炎症",177,14,35.59,2.54,7.91%,0,0,0,106065159
"xa-lhszyy","2019-07-19","A-ZX-2-阴道紧缩-xx",252,5,13.40,2.68,1.98%,0,0,0,106065163
"xa-lhszyy","2019-07-19","A-ZX-1-处女膜修复-xx",93,1,4.24,4.24,1.08%,0,0,0,106065164
"xa-lhszyy","2019-07-19","A-YZ-7-妇科炎症",44,2,5.25,2.63,4.55%,0,0,0,106065167
"xa-lhszyy","2019-07-19","A-YZ-10-疙瘩-痘-泡",119,4,6.51,1.63,3.36%,0,0,0,106065176
"xa-lhszyy","2019-07-19","A-YZ-15-阴道口-红-点",70,5,13.51,2.70,7.14%,0,0,0,106065177
"xa-lhszyy","2019-07-19","A-YJ-2-月经推迟-xx",289,9,11.32,1.26,3.11%,0,0,0,106065178
"xa-lhszyy","2019-07-19","A-YZ-12-疙瘩水泡痘痘",72,9,24.70,2.74,12.50%,0,0,0,106065179
"xa-lhszyy","2019-07-19","A-YJ-3-例假推迟早孕-xx",147,14,17.64,1.26,9.52%,0,0,0,106065181
"xa-lhszyy","2019-07-19","A-YJ-1-月经不调-xx",91,9,12.88,1.43,9.89%,0,0,0,106065183
"xa-lhszyy","2019-07-19","A-RL [计生]-人流短语",6,1,1.51,1.51,16.67%,0,0,0,101214195
"xa-lhszyy","2019-07-19","A-RL [计生]-流产1",7,0,0.00,0.00,0.00%,0,0,0,101214206
"xa-lhszyy","2019-07-19","A-RL [人流]-人流词新加-1",14,0,0.00,0.00,0.00%,0,0,0,101214210
"xa-lhszyy","2019-07-19","A-YC-54-引产 MO",12,1,3.12,3.12,8.33%,0,0,0,106065021
"xa-lhszyy","2019-07-19","A-RL-63-南京药流费用",9,0,0.00,0.00,0.00%,0,0,0,106065060
"xa-lhszyy","2019-07-19","A-FKJC-4-妇科检查",40,4,12.37,3.09,10.00%,0,0,0,106065092
"xa-lhszyy","2019-07-19","A-RL-30-[人流]医院-南京-m",6,0,0.00,0.00,0.00%,0,0,0,106065124
"xa-lhszyy","2019-07-19","A-RL-32-[人流]医院-流量-m",26,0,0.00,0.00,0.00%,0,0,0,106065126
"xa-lhszyy","2019-07-19","A-YC-80-[引产]怀孕月份",3,0,0.00,0.00,0.00%,0,0,0,106065172
"xa-lhszyy","2019-07-19","A-YC-47-引产安徽 1",2,0,0.00,0.00,0.00%,0,0,0,106065016
"xa-lhszyy","2019-07-19","A-RL-43-人流费用",17,0,0.00,0.00,0.00%,0,0,0,106065051
"xa-lhszyy","2019-07-19","A-RL-4-[流产]时间-m",23,2,6.86,3.43,8.70%,0,0,0,106065055
"xa-lhszyy","2019-07-19","A-RL-67-药流费用",8,0,0.00,0.00,0.00%,0,0,0,106065057
"xa-lhszyy","2019-07-19","A-RL-55-南京人流费用-高价",7,0,0.00,0.00,0.00%,0,0,0,106065070
"xa-lhszyy","2019-07-19","A-RL-11-[人流]时间-X周-m",7,0,0.00,0.00,0.00%,0,0,0,106065105
"xa-lhszyy","2019-07-19","A-YC-88-[引产全词]",1,0,0.00,0.00,0.00%,0,0,0,106065169
"xa-lhszyy","2019-07-19","A-YC-81-[引产]流量",2,0,0.00,0.00,0.00%,0,0,0,106065175
"xa-lhszyy","2019-07-19","A-PP [品牌]-莲湖生殖2",3,0,0.00,0.00,0.00%,0,0,0,71155658
"xa-lhszyy","2019-07-19","A-HY [妇科医院]-妇科哪那",2,0,0.00,0.00,0.00%,0,0,0,71209434
"xa-lhszyy","2019-07-19","A-RL [计生]-什么时间人流",248,17,157.06,9.24,6.85%,0,0,0,101214196
"xa-lhszyy","2019-07-19","A-RL [人流]-人流费用",5,0,0.00,0.00,0.00%,0,0,0,101214212
"xa-lhszyy","2019-07-19","A-YC-40-[引产]怀孕月份",3,0,0.00,0.00,0.00%,0,0,0,106065009
"xa-lhszyy","2019-07-19","A-PP [品牌词]-莲湖生殖1【01B】",2,0,0.00,0.00,0.00%,0,0,0,89902970
"xa-lhszyy","2019-07-19","A-SQA-1-上环取环",10,0,0.00,0.00,0.00%,0,0,0,106065081
"xa-lhszyy","2019-07-19","A-RL-1-[人流]时间-X天-m",8,0,0.00,0.00,0.00%,0,0,0,106065119
"xa-lhszyy","2019-07-19","A-YC-74-引流",5,1,4.10,4.10,20.00%,0,0,0,106065139
"xa-lhszyy","2019-07-19","A-RL-36-南京人流(主)",26,0,0.00,0.00,0.00%,0,0,0,106065038
"xa-lhszyy","2019-07-19","A-RL [计生]-打胎时间月",20,1,9.05,9.05,5.00%,0,0,0,101214205
"xa-lhszyy","2019-07-19","A-RL-37-人流 MO 医院",7,1,20.58,20.58,14.29%,0,0,0,106065039
"xa-lhszyy","2019-07-19","A-PP-3-品牌词",4,0,0.00,0.00,0.00%,0,0,0,106065112
"xa-lhszyy","2019-07-19","A-ZZY-13-早孕流量",2,1,0.91,0.91,50.00%,0,0,0,106065162
"xa-lhszyy","2019-07-19","A-RL [计生]-无痛人流西安",7,0,0.00,0.00,0.00%,0,0,0,101214189
"xa-lhszyy","2019-07-19","A-YC-87-（非地域）引产时间",72,3,38.09,12.70,4.17%,0,0,0,106065182
"xa-lhszyy","2019-07-19","A-RL [计生]-流产 哪里",3,0,0.00,0.00,0.00%,0,0,0,101214207
"xa-lhszyy","2019-07-19","A-PP-1-品牌词玛丽医院",8,0,0.00,0.00,0.00%,0,0,0,106065115
"xa-lhszyy","2019-07-19","A-ZZY-15-检查-hcg",1,1,1.13,1.13,100.00%,0,0,0,106065186
"xa-lhszyy","2019-07-19","A-RL-34-（非地域）打胎",6,0,0.00,0.00,0.00%,0,0,0,106065137
"xa-lhszyy","2019-07-19","A-RL [计生]-打掉",1,0,0.00,0.00,0.00%,0,0,0,101214201
"xa-lhszyy","2019-07-19","A-YC-22-时间-南京",2,0,0.00,0.00,0.00%,0,0,0,106064992
"xa-lhszyy","2019-07-19","A-YC-27-引产类-时间",2,0,0.00,0.00,0.00%,0,0,0,106065003
